# The labeled CAFE tree:	((((((((((((FRAX30<0>,FRAX32<2>)<1>,FRAX28<4>)<3>,FRAX12<6>)<5>,(FRAX07<8>,FRAX29<10>)<9>)<7>,FRAX08<12>)<11>,(((((FRAX01<14>,FRAX16<16>)<15>,FRAX15<18>)<17>,FRAX00<20>)<19>,(FRAX06<22>,FRAX23<24>)<23>)<21>,FRAX25<26>)<25>)<13>,FRAX21<28>)<27>,(((FRAX19<30>,FRAX20<32>)<31>,((FRAX11<34>,FRAX27<36>)<35>,FRAX04<38>)<37>)<33>,(((((FRAX03<40>,FRAX09<42>)<41>,FRAX13<44>)<43>,(FRAX26<46>,FRAX14<48>)<47>)<45>,FRAX05<50>)<49>,FRAX33<52>)<51>)<39>)<29>,FRAX31<54>)<53>,Oeuropea<56>)<55>,Mguttatus<58>)<57>,Slycopersicum<60>)<59>
FRAX12<6>:	15366[+3*],26063[+3*],37322[+3*],15648[+3*],36403[+3*],11922[+3*],29460[+3*],22559[+3*],1187[+4*],43970[+8*],18763[+3*],35933[+2*],29541[+2*],6611[+2*],22646[+4*],21966[+4*],959[+5*],29610[+2*],23655[+2*],31276[+3*],13796[+2*],10933[+2*],37899[+2*],28815[+2*],33728[+3*],4999[+2*],31210[+2*],3507[+2*],7868[+2*],41281[+3*],1740[+2*],3750[+2*],12277[+2*],25[+2*],43399[+2*],37632[+3*],26531[+2*],21592[-7*],32002[-6*],2925[-5*],26926[-4*],35593[-4*],43198[-5*],28899[-4*],19603[-4*],43968[-4*],26791[-3*],40838[-3*],28445[-5*],988[-3*],17480[-3*],29951[-3*],1793[-3*],23300[-4*],6510[-3*],16899[-3*],19085[-3*],30972[-3*],40960[-3*],27655[-2*],31030[-2*],43412[-3*],16118[-2*],26387[-2*],10575[-2*],1454[-2*],29746[-2*],11045[-2*],33279[-2*],41494[-3*],15386[-2*]
<49>:	2302[+3*],9568[+2*],28995[+2*],27983[+2*],5976[+4*],24565[+3*],10933[+1*],38458[+2*],33728[+1*],37757[+1*],16303[+2*],3060[+2*],29040[+2*],14500[+1*],18473[+1*],43399[+1*],9301[+1*],37632[+1*],42824[+1*]
<17>:	5976[+2*],532[+2*],4602[+3*],20801[+2*],13970[+1*],9040[+1*],41461[+1*],21321[+1*],37285[+1*],24181[+1*],26531[+1*],29951[-2*],9072[-2*],9596[-2*]
<43>:	43116[+2*],1012[+3*],23435[+2*],26807[+3*],10575[+2*],22740[+1*],34598[+1*],31348[+1*]
<15>:	43400[+2*],36584[+2*],1060[+3*],31210[+3*]
<41>:	35636[+3*],14757[+2*],5803[+2*],20454[+3*],27213[+2*],43525[+2*],43013[+1*],30965[+1*],33123[+1*],8022[+1*],19392[+2*],31023[+1*],9259[-2*],1255[-3*],20614[-2*],317[-3*],31227[-2*],26691[-2*],750[-2*],5657[-2*],29610[-2*],13796[-2*],27320[-2*]
FRAX14<48>:	15461[+4*],20781[+3*],317[+2*],10882[+2*],13568[+2*],27511[+2*],31356[+2*],12938[+4*],31473[+2*],6510[+2*],18807[+2*],33674[+2*],36152[+4*],4345[+3*],17158[+1*],41921[+2*],11342[+3*],5693[+1*],29603[+2*],42674[+4*],26515[+2*],39203[+2*],43016[+1*],5821[+1*],15393[+1*],31893[+1*],30774[+1*],38445[+1*],11392[+3*],43579[+2*],21501[+2*],34966[+2*],8227[+1*],40713[+1*],23433[+1*],40723[+1*],9811[+2*],42331[+1*],16421[+1*],11180[+1*],27232[+1*],43101[+1*],20926[+1*],15159[+2*],26769[+1*],10507[-11*],33528[-8*],2065[-8*],18876[-7*],35636[-5*],18737[-5*],2302[-5*],19101[-7*],30792[-4*],12761[-4*],27952[-8*],9569[-3*],17325[-4*],5803[-3*],33069[-3*],35214[-3*],9684[-3*],31613[-3*],39919[-4*],37322[-4*],28752[-4*],17791[-3*],34923[-4*],38508[-5*],3326[-3*],43937[-3*],35593[-5*],15074[-3*],27213[-5*],20730[-3*],16966[-2*],43116[-3*],20701[-4*],15130[-4*],19603[-4*],40878[-4*],13426[-3*],30191[-2*],16769[-2*],26505[-2*],22492[-3*],13700[-2*],29951[-3*],35528[-2*],23300[-3*],26691[-3*],29296[-3*],22490[-2*],16072[-2*],9564[-3*],31787[-3*],25799[-2*],36846[-3*],10525[-2*],750[-2*],23002[-2*],29742[-2*],959[-2*],29795[-2*],27655[-2*],24289[-2*],28230[-3*],42190[-2*],18462[-2*],43352[-3*],12000[-2*],17891[-3*],10933[-2*],39828[-2*],34687[-2*],27847[-2*],26807[-2*],30370[-2*],4561[-2*],16581[-2*],16303[-3*],13970[-2*],18415[-2*],1454[-3*],37459[-2*],9661[-2*],35078[-2*],29746[-2*],19392[-3*],35210[-2*]
FRAX29<10>:	25540[+6*],20629[+7*],14757[+5*],15686[+5*],20454[+5*],317[+7*],7280[+4*],30283[+4*],42650[+3*],17546[+3*],11922[+4*],1187[+3*],7112[+4*],28483[+5*],344[+4*],25791[+5*],32796[+3*],34881[+3*],19085[+3*],30972[+3*],10412[+4*],30115[+3*],26399[+4*],22363[+4*],26923[+3*],24289[+2*],8635[+3*],69[+2*],10933[+3*],15052[+2*],12932[+3*],459[+2*],1060[+2*],42674[+2*],43016[+2*],18415[+2*],38445[+2*],41461[+3*],20270[+4*],7570[+3*],17649[+3*],27112[+2*],35212[+2*],11535[+3*],10518[+2*],26531[+2*],32032[+2*],17447[+2*],42351[+2*],18876[-10*],29930[-6*],33451[-5*],42334[-4*],7394[-4*],30321[-4*],12991[-3*],30268[-3*],6445[-4*],14436[-3*],18638[-3*],34737[-3*],477[-3*],37899[-3*],34220[-3*]
<9>:	37348[+1*],10575[+1*],39099[+1*],22280[+1*],41284[+1*]
FRAX07<8>:	18876[+6*],32002[+7*],39919[+8*],25470[+5*],30321[+4*],988[+4*],5956[+3*],30268[+3*],35528[+3*],30439[+4*],18638[+3*],6011[+3*],23692[+3*],12000[+2*],43752[+3*],12949[+2*],9501[+2*],6058[+2*],17153[+2*],511[+2*],31365[+2*],6827[+2*],28287[+2*],4814[+2*],39615[+3*],1581[+2*],28760[-6*],18[-5*],16769[-4*],344[-5*],9669[-4*],16899[-3*],14123[-3*],2167[-4*],4304[-3*],16273[-3*],26923[-4*],1383[-3*],11754[-3*],4602[-3*],20839[-3*],3507[-3*]
FRAX00<20>:	17813[+10*],2065[+7*],43071[+15*],43418[+11*],336[+6*],12761[+6*],18812[+5*],9569[+7*],23159[+4*],3399[+5*],1255[+5*],22365[+7*],7075[+4*],15130[+4*],193[+3*],988[+4*],29951[+3*],35528[+3*],16861[+3*],6011[+5*],18763[+4*],5359[+9*],29795[+3*],4749[+2*],28088[+5*],12000[+2*],43752[+2*],38561[+2*],1417[+3*],12949[+4*],9501[+2*],500[+3*],39321[+2*],37164[+2*],41281[+2*],30925[+2*],35078[+2*],27185[+2*],32506[+2*],41526[+2*],28287[+2*],9471[+2*],6814[+4*],17669[+2*],23151[-37*],27372[-11*],35636[-9*],18737[-13*],20752[-12*],5803[-12*],4995[-10*],2643[-7*],14200[-10*],35543[-6*],3460[-9*],2257[-7*],15686[-7*],12308[-5*],27073[-9*],20614[-7*],29816[-5*],27213[-5*],17408[-5*],23539[-5*],6264[-6*],18650[-5*],25921[-6*],35055[-4*],32762[-4*],43198[-6*],13052[-6*],25122[-7*],663[-4*],39625[-6*],7837[-6*],41015[-4*],4950[-5*],14557[-3*],2021[-4*],28840[-4*],43988[-5*],42866[-4*],28995[-5*],40838[-4*],28445[-5*],29460[-4*],38169[-6*],40330[-5*],7112[-4*],17480[-4*],30268[-4*],7406[-4*],5976[-4*],23300[-3*],30439[-3*],12889[-3*],1536[-4*],26964[-4*],18638[-3*],6510[-5*],12251[-3*],2291[-3*],2167[-3*],26923[-3*],32432[-6*],18452[-3*],12672[-3*],19051[-3*],33601[-3*]
FRAX05<50>:	15461[+4*],37653[+5*],27956[+4*],3326[+4*],18[+4*],16467[+3*],8009[+4*],7394[+3*],28974[+3*],11922[+5*],638[+4*],11230[+3*],29460[+4*],1187[+5*],43970[+4*],7883[+3*],16126[+3*],14123[+2*],30972[+2*],22646[+2*],21966[+5*],959[+2*],26923[+2*],40285[+3*],23229[+3*],17158[+3*],17808[+2*],2899[+2*],8459[+3*],34496[+3*],16303[+3*],9484[+3*],16940[+2*],9661[+3*],19126[+2*],40807[-3*],9564[-3*],33727[-3*]
FRAX20<32>:	39030[+3*],12251[+3*],750[+3*],29541[+3*],10412[+3*],26923[+4*],1383[+3*],31276[+3*],4602[+3*],27754[+2*],4865[+2*],11287[+2*],11342[+3*],12701[+3*],27320[+2*],34967[+2*],9329[+2*],38445[+2*],28788[+3*],43579[+2*],11045[+2*],35212[+2*],19736[+2*],15159[+2*],2065[-14*],10831[-11*],21592[-7*],3873[-8*],26063[-6*],42497[-6*],39919[-6*],38508[-5*],18670[-5*],29816[-5*],18821[-5*],6264[-4*],19893[-4*],7075[-5*],29370[-4*],17480[-4*],6445[-4*],30439[-4*],16861[-3*],23066[-4*],8302[-3*],18807[-3*],5657[-3*],17478[-3*],9596[-4*],37348[-3*],17891[-3*],39038[-3*]
<45>:	39686[+2*],15120[+2*],43400[+2*],30115[+2*],4345[+2*]
<57>:	
Slycopersicum<60>:	28270[+6*],11969[+8*],42109[+8*],38508[+25*],11922[+5*],11230[+8*],1187[+5*],344[+4*],5359[+28*],1417[+6*],500[+5*],139[-41*],43071[-29*],25540[-21*],10831[-22*],19101[-23*],29387[-20*],20752[-11*],5679[-23*],2925[-9*],10882[-10*],39414[-7*],27814[-21*],13700[-14*],16861[-9*],4749[-14*]
<55>:	139[+11*],23151[+24*],17813[+3*],10507[+3*],2065[+10*],43071[+17*],19154[+4*],1238[+7*],43418[+14*],19319[+9*],25540[+12*],7441[+7*],10831[+19*],27372[+7*],35636[+12*],18737[+11*],21592[+15*],8907[+9*],20122[+7*],3873[+16*],38810[+6*],8919[+5*],12761[+8*],21394[+7*],15461[+7*],29387[+8*],20629[+11*],20752[+19*],34314[+9*],23159[+6*],5726[+11*],17325[+5*],14757[+11*],42747[+10*],36691[+9*],22290[+8*],4995[+11*],42702[+5*],2643[+5*],15366[+5*],14200[+5*],35543[+5*],3460[+5*],2257[+9*],12308[+4*],2414[+6*],124[+8*],1255[+4*],20781[+5*],17408[+6*],36637[+4*],6264[+5*],13588[+6*],43198[+6*],13052[+4*],11463[+7*],39867[+5*],12434[+9*],4950[+4*],841[+4*],2021[+3*],32036[+4*],22492[+4*],12991[+3*],925[+6*],17480[+3*],30268[+4*],23300[+3*],329[+4*],18155[+4*],29600[+3*],32927[+3*],42497[-30*],27073[-19*],27814[-17*],5359[-17*]
FRAX30<0>:	10507[+7*],19154[+5*],25540[+4*],14757[+7*],5803[+4*],37653[+4*],27956[+4*],24502[+3*],19168[+4*],27852[+2*],43784[+4*],27290[+2*],25122[+2*],43477[+5*],33631[+2*],27983[+2*],28483[+2*],16074[+2*],7883[+2*],22490[+2*],329[+2*],9564[+2*],750[+3*],30972[+2*],24289[+2*],23655[+2*],19658[+2*],31276[+2*],37899[+3*],16581[+2*],31210[+2*],21355[+2*],25776[+2*],4137[+1*],22725[+2*],29298[+3*],27185[+1*],28287[+1*],12850[+1*],43715[+1*],11535[+1*],8293[+1*],9811[+2*],4297[+1*],5131[+2*],10568[+1*],42824[+1*],37774[+1*],23151[-10*],29387[-4*],5726[-4*],41985[-4*],26111[-3*],23733[-4*],37322[-4*],21603[-3*],38508[-4*],14242[-3*],16467[-4*],663[-3*],29008[-3*],27511[-2*],22492[-2*],33165[-3*],26691[-2*],31473[-3*],12251[-2*],43400[-2*],2167[-2*],7046[-2*],2346[-2*],22363[-3*],40285[-3*],26061[-2*],34851[-2*],11754[-2*],40486[-2*],11496[-2*],38561[-2*],29603[-2*],34496[-2*],9040[-2*],3060[-2*],3750[-2*],3825[-2*],37502[-2*],42351[-2*]
<53>:	
FRAX27<36>:	20730[+3*],35055[+3*],26964[+3*],7226[+2*],34881[+2*],25799[+2*],34737[+2*],38927[+2*],34851[+3*],69[+2*],7385[+2*],22836[+4*],11496[+4*],26515[+3*],5890[+3*],31893[+2*],16940[+2*],42596[+2*],22280[+2*],7521[+4*],2221[+2*],17447[+2*],5376[+2*],19126[+2*],5803[-5*],35593[-4*],11922[-4*],43804[-4*],39414[-3*],11230[-3*],43970[-3*],29296[-4*],16126[-3*],13232[-2*],34220[-2*],2943[-2*],39038[-3*],31365[-2*],29746[-2*],3482[-2*],22396[-2*],18107[-2*]
<51>:	14510[+2*],30283[+2*],14392[+2*],33716[+2*],33674[+2*],24565[+2*],15052[+2*],18415[+3*],32616[+1*],17404[+2*],34966[+1*],19392[+2*],36567[+1*],37502[+1*],4814[+1*],6011[-2*]
FRAX04<38>:	1187[+4*],43970[+4*],18807[+3*],30115[+2*],959[+4*],4345[+2*],4418[+2*],30965[+3*],33601[+2*],13366[+2*],39739[+2*],21321[+2*],35212[+2*],2257[-5*],38461[-4*],13426[-4*],40807[-3*],17480[-3*],31276[-3*]
FRAX13<44>:	2302[+3*],33069[+3*],9259[+3*],35593[+2*],27290[+2*],43116[+2*],26215[+2*],39414[+2*],22492[+2*],40330[+3*],43215[+2*],39030[+3*],14123[+2*],10412[+2*],38927[+4*],26098[+2*],5985[+2*],26264[+3*],10317[+2*],34220[+2*],22996[+3*],4999[+2*],12701[+2*],10575[+2*],13970[+2*],5821[+1*],33788[+1*],27815[+2*],42646[+2*],21321[+2*],26050[+1*],38366[+1*],18473[+2*],27112[+1*],43399[+2*],35212[+1*],9665[+2*],10518[+1*],27232[+3*],10568[+1*],38721[+1*],26769[+2*],6801[+1*],35836[+1*],24103[+1*],10507[-6*],2065[-7*],22607[-5*],2174[-5*],20629[-4*],14757[-3*],22290[-3*],9322[-3*],33451[-4*],32484[-3*],2216[-3*],16013[-3*],20781[-4*],36079[-4*],40049[-3*],4544[-4*],7280[-4*],29425[-2*],39867[-3*],26791[-3*],5867[-3*],2056[-2*],29958[-2*],14392[-3*],27814[-2*],33650[-2*],23730[-3*],13700[-2*],925[-2*],5949[-2*],43970[-2*],35528[-3*],18866[-3*],27912[-2*],30439[-2*],39686[-4*],18638[-2*],31473[-2*],2291[-2*],25799[-2*],22646[-2*],30075[-2*],4345[-2*],12699[-2*],36453[-2*],32044[-2*],18462[-2*],43352[-2*],37250[-2*],43412[-2*],28553[-2*],38458[-3*],30370[-2*],4561[-2*],8496[-2*],34841[-2*],29746[-2*],27185[-2*],19392[-2*]
<1>:	35543[+2*],19168[+3*],26289[+2*],19658[+1*],12000[+1*],37250[+1*],27847[+1*],33123[+1*],16303[+1*],18415[+1*],30774[+1*],17404[+1*],36567[+1*],23433[+1*],3730[-2*],8301[-2*],12698[-3*],32432[-2*],43013[-3*],16556[-2*],33728[-2*],10575[-2*],42596[-2*]
FRAX03<40>:	25540[+6*],15461[+4*],12100[+2*],41985[+3*],2643[+2*],22195[+2*],17791[+2*],19168[+2*],26289[+2*],20781[+2*],34029[+2*],34593[+3*],2521[+2*],43784[+2*],19893[+2*],10882[+3*],25921[+2*],20701[+2*],7394[+4*],25122[+2*],13568[+2*],42650[+2*],11463[+2*],12434[+2*],11922[+6*],26791[+2*],11230[+5*],30191[+2*],40807[+4*],12901[+5*],1187[+7*],43525[+2*],43970[+6*],7035[+2*],12889[+2*],15120[+2*],29296[+1*],35933[+2*],16126[+5*],29790[+2*],16899[+2*],33716[+3*],22646[+3*],21966[+5*],22363[+1*],4345[+3*],23229[+3*],23435[+3*],8635[+2*],22553[+1*],28088[+1*],4602[+2*],43352[+2*],6582[+1*],17158[+1*],41921[+1*],34687[+2*],11162[+2*],36657[+2*],20839[+1*],27847[+1*],11342[+1*],28815[+2*],1060[+2*],10406[+2*],6001[+1*],6373[+1*],16556[+1*],43016[+1*],31210[+1*],7868[+1*],2780[+1*],33737[+1*],34967[+1*],30774[+1*],38445[+1*],3017[+1*],32616[+3*],25776[+1*],39235[+1*],40881[+1*],7570[+1*],12277[+1*],3042[+1*],17649[+1*],40713[+2*],32365[+2*],13560[+1*],41968[+2*],25[+2*],31023[+1*],22280[+1*],9301[+2*],24181[+1*],42331[+1*],32032[+1*],1581[+1*],35065[+1*],139[-6*],43071[-4*],43418[-8*],14898[-4*],20082[-4*],12401[-4*],28270[-4*],18876[-7*],336[-3*],18737[-7*],2302[-4*],26920[-5*],24058[-5*],30792[-3*],3873[-4*],38810[-5*],17937[-3*],27952[-4*],9569[-3*],43943[-4*],3399[-5*],29930[-5*],10981[-3*],14200[-6*],3460[-6*],31613[-3*],39919[-6*],15648[-5*],21603[-3*],42465[-2*],3326[-2*],15074[-4*],39897[-2*],30592[-2*],7075[-3*],43116[-2*],37187[-2*],13588[-2*],21364[-2*],28974[-2*],19603[-3*],13426[-3*],2684[-3*],34909[-3*],32970[-2*],29460[-2*],34511[-2*],22492[-3*],988[-3*],33165[-3*],1118[-3*],925[-3*],5949[-2*],17480[-2*],23187[-2*],22677[-2*],14436[-2*],16072[-3*],329[-2*],31787[-2*],36846[-2*],9072[-2*],4091[-2*],7616[-2*],6256[-2*],29742[-2*],5066[-2*],30075[-2*],40436[-2*],17478[-2*],12698[-2*],28230[-2*],33727[-2*],36453[-2*],13232[-2*],7410[-3*],12000[-2*],17891[-2*],40927[-3*],39828[-2*],17808[-2*],30806[-2*],6058[-2*],16581[-2*],10575[-2*],34496[-2*],8496[-2*],10114[-2*],9484[-3*],6593[-2*],39099[-3*],511[-2*],27815[-2*],4137[-2*],6760[-2*],21501[-2*],9661[-2*],34841[-2*],19633[-2*],31374[-2*],9737[-2*],5145[-2*],4814[-2*],43715[-2*],22740[-2*]
FRAX11<34>:	2065[+6*],43418[+5*],10831[+7*],31613[+3*],39919[+5*],18821[+4*],7075[+3*],12901[+4*],988[+3*],17480[+3*],30439[+3*],22490[+2*],6011[+3*],31473[+2*],18763[+2*],10525[+3*],23002[+2*],5066[+2*],959[+2*],2346[+2*],29795[+3*],43352[+3*],27849[+2*],39828[+3*],43752[+3*],33601[+2*],9501[+2*],34496[+2*],7060[+2*],37459[+2*],32394[+2*],5131[+2*],15686[-4*],43937[-4*],8990[-3*],22492[-4*],12251[-3*],2167[-4*],36152[-2*],29610[-2*],12698[-2*],5985[-2*],23229[-2*],4602[-2*],21793[-2*],7385[-2*],27754[-2*],11162[-2*],20839[-2*],41827[-2*],459[-2*],10406[-2*],1492[-2*],29603[-2*],14318[-2*],2780[-2*],32409[-2*],39310[-2*]
<7>:	23151[+6*],834[+2*],40299[+2*],9564[+2*],2291[+2*],40960[+2*],41461[+2*],29298[+2*],17649[+2*]
<29>:	23151[+18*],14200[+4*],35543[+4*],3460[+4*],12308[+4*],18[+4*],25122[+3*],39625[+6*],28840[+3*],11922[+3*],14375[+3*],32904[+3*],40330[+3*],7406[+2*],31473[+3*],6510[+3*],29790[+3*],43400[+2*],23692[+2*],2167[+3*],30972[+2*],40960[+2*],36152[+2*],29610[+2*],18452[+2*],26098[+2*],8635[+2*],27849[+2*],36657[+2*],41270[+2*],7060[+2*],10831[-16*],11969[-17*]
FRAX28<4>:	11969[+5*],29387[+4*],17325[+3*],3460[+4*],2925[+4*],35580[+4*],36079[+4*],13390[+3*],37606[+3*],13052[+3*],19603[+2*],28840[+2*],34909[+2*],34511[+3*],27912[+4*],16861[+3*],16072[+2*],2291[+4*],18155[+2*],29742[+3*],41574[+2*],24565[+2*],33026[+2*],32432[+2*],30965[+2*],27754[+2*],16543[+2*],29603[+2*],16556[+4*],10575[+4*],37459[+3*],6593[+2*],21501[+2*],3825[+3*],12307[+2*],8227[+2*],14500[+2*],9471[+2*],37285[+2*],22563[-4*],2643[-4*],35543[-4*],5010[-5*],39919[-3*],5110[-4*],36403[-3*],27852[-3*],10882[-3*],18650[-3*],41015[-4*],43215[-3*],206[-3*],29296[-3*],32796[-3*],32263[-3*],2167[-3*],4304[-3*],10412[-2*],20206[-2*],23655[-2*],37899[-3*],34687[-2*],32927[-2*],33123[-2*],2943[-3*],12701[-2*],27320[-2*],38445[-2*],29298[-3*],29746[-2*],33279[-2*],31598[-2*],24343[-2*]
FRAX06<22>:	2065[+6*],34314[+5*],22563[+4*],14757[+4*],26111[+5*],15366[+4*],2257[+6*],42497[+5*],39919[+5*],33885[+4*],17408[+4*],18821[+4*],16966[+7*],24442[+4*],11463[+3*],29008[+4*],30191[+3*],27983[+3*],5956[+3*],30439[+3*],39686[+3*],1536[+3*],6011[+3*],10525[+4*],29742[+3*],29795[+3*],18452[+4*],17158[+3*],31030[+2*],34687[+3*],38561[+2*],14733[+3*],33601[+4*],26807[+2*],12949[+3*],9501[+2*],5693[+2*],4561[+2*],33728[+3*],8459[+2*],10575[+3*],5890[+4*],28303[+2*],6760[+2*],27185[+2*],13260[+4*],32506[+4*],27346[+2*],11535[+3*],34579[+2*],4538[+2*],19933[+3*],3460[-5*],28445[-4*],22492[-3*],40872[-3*],15132[-3*],2167[-4*],26923[-3*],31276[-3*],6582[-3*],17808[-3*],11287[-3*]
<39>:	24289[+3*],22836[+2*]
